"GROUP","days_since_admission","value","concept","variable","periode_group","siteid"
"NO_ARDS_sup_49",40,14,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",41,16,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",42,15,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",43,16,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",44,16,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",45,16,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",46,16,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",47,18,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",48,15,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",49,15,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",50,15,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",51,13,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",52,12,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",53,12,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",54,10,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",55,10,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",56,11,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",57,11,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",58,10,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",59,10,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",60,10,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",61,10,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",62,9,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",63,8,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",64,9,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",65,9,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",66,8,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",67,6,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",68,7,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",69,6,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",70,6,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",71,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",72,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",73,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",74,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",75,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",76,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",77,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",78,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",79,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",80,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",81,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",82,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",83,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",84,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",85,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",86,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",87,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",88,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",89,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",90,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",91,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",92,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",93,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",94,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",95,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",96,5,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",97,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",98,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",99,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",100,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",101,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",102,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",103,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",104,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",105,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",106,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",107,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",108,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",109,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",110,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",111,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",112,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",113,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",114,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",115,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",116,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",117,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",118,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",119,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",120,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",121,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",122,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",123,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",124,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",125,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",126,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",127,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",128,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",129,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",130,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",131,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",132,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",133,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",134,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",135,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",136,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",137,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",138,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",139,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",140,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",141,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",142,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",143,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",144,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",145,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",146,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",147,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",148,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",149,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",150,4,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",151,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",152,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",153,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",154,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",155,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",156,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",157,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",158,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",159,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",160,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",161,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",162,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",163,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",164,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",165,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",166,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",167,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",168,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",169,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",170,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",171,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",172,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",173,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",174,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",175,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",176,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",177,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",178,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",179,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",180,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",181,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",182,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",183,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",184,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",185,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",186,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",187,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",188,3,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",189,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",190,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",191,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",192,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",193,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",194,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",195,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",196,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",197,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",198,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",199,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",200,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",201,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",202,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",203,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",204,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",205,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",206,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",207,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",208,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",209,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",210,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",211,-99,"patient","number","all","FRBDX"
"NO_ARDS_sup_49",212,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",0,5,"patient","number","all","FRBDX"
"OTHERS_18_49",1,5,"patient","number","all","FRBDX"
"OTHERS_18_49",2,5,"patient","number","all","FRBDX"
"OTHERS_18_49",3,5,"patient","number","all","FRBDX"
"OTHERS_18_49",4,5,"patient","number","all","FRBDX"
"OTHERS_18_49",5,5,"patient","number","all","FRBDX"
"OTHERS_18_49",6,5,"patient","number","all","FRBDX"
"OTHERS_18_49",7,5,"patient","number","all","FRBDX"
"OTHERS_18_49",8,4,"patient","number","all","FRBDX"
"OTHERS_18_49",9,4,"patient","number","all","FRBDX"
"OTHERS_18_49",10,3,"patient","number","all","FRBDX"
"OTHERS_18_49",11,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",12,3,"patient","number","all","FRBDX"
"OTHERS_18_49",13,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",14,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",15,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",16,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",17,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",18,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",19,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",20,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",21,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",22,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",23,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",24,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",25,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",26,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",27,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",28,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",29,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",30,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",31,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",32,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",33,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",34,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",35,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",36,-99,"patient","number","all","FRBDX"
"OTHERS_18_49",37,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",0,54,"patient","number","all","FRBDX"
"OTHERS_sup_49",1,54,"patient","number","all","FRBDX"
"OTHERS_sup_49",2,51,"patient","number","all","FRBDX"
"OTHERS_sup_49",3,47,"patient","number","all","FRBDX"
"OTHERS_sup_49",4,44,"patient","number","all","FRBDX"
"OTHERS_sup_49",5,42,"patient","number","all","FRBDX"
"OTHERS_sup_49",6,40,"patient","number","all","FRBDX"
"OTHERS_sup_49",7,36,"patient","number","all","FRBDX"
"OTHERS_sup_49",8,32,"patient","number","all","FRBDX"
"OTHERS_sup_49",9,32,"patient","number","all","FRBDX"
"OTHERS_sup_49",10,31,"patient","number","all","FRBDX"
"OTHERS_sup_49",11,30,"patient","number","all","FRBDX"
"OTHERS_sup_49",12,25,"patient","number","all","FRBDX"
"OTHERS_sup_49",13,23,"patient","number","all","FRBDX"
"OTHERS_sup_49",14,20,"patient","number","all","FRBDX"
"OTHERS_sup_49",15,18,"patient","number","all","FRBDX"
"OTHERS_sup_49",16,18,"patient","number","all","FRBDX"
"OTHERS_sup_49",17,17,"patient","number","all","FRBDX"
"OTHERS_sup_49",18,17,"patient","number","all","FRBDX"
"OTHERS_sup_49",19,15,"patient","number","all","FRBDX"
"OTHERS_sup_49",20,15,"patient","number","all","FRBDX"
"OTHERS_sup_49",21,14,"patient","number","all","FRBDX"
"OTHERS_sup_49",22,13,"patient","number","all","FRBDX"
"OTHERS_sup_49",23,12,"patient","number","all","FRBDX"
"OTHERS_sup_49",24,9,"patient","number","all","FRBDX"
"OTHERS_sup_49",25,10,"patient","number","all","FRBDX"
"OTHERS_sup_49",26,10,"patient","number","all","FRBDX"
"OTHERS_sup_49",27,11,"patient","number","all","FRBDX"
"OTHERS_sup_49",28,11,"patient","number","all","FRBDX"
"OTHERS_sup_49",29,11,"patient","number","all","FRBDX"
"OTHERS_sup_49",30,11,"patient","number","all","FRBDX"
"OTHERS_sup_49",31,10,"patient","number","all","FRBDX"
"OTHERS_sup_49",32,10,"patient","number","all","FRBDX"
"OTHERS_sup_49",33,10,"patient","number","all","FRBDX"
"OTHERS_sup_49",34,9,"patient","number","all","FRBDX"
"OTHERS_sup_49",35,9,"patient","number","all","FRBDX"
"OTHERS_sup_49",36,9,"patient","number","all","FRBDX"
"OTHERS_sup_49",37,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",38,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",39,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",40,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",41,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",42,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",43,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",44,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",45,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",46,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",47,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",48,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",49,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",50,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",51,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",52,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",53,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",54,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",55,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",56,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",57,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",58,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",59,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",60,7,"patient","number","all","FRBDX"
"OTHERS_sup_49",61,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",62,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",63,6,"patient","number","all","FRBDX"
"OTHERS_sup_49",64,5,"patient","number","all","FRBDX"
"OTHERS_sup_49",65,4,"patient","number","all","FRBDX"
"OTHERS_sup_49",66,4,"patient","number","all","FRBDX"
"OTHERS_sup_49",67,4,"patient","number","all","FRBDX"
"OTHERS_sup_49",68,4,"patient","number","all","FRBDX"
"OTHERS_sup_49",69,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",70,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",71,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",72,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",73,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",74,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",75,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",76,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",77,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",78,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",79,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",80,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",81,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",82,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",83,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",84,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",85,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",86,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",87,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",88,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",89,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",90,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",91,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",92,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",93,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",94,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",95,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",96,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",97,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",98,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",99,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",100,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",101,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",102,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",103,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",104,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",105,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",106,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",107,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",108,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",109,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",110,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",111,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",112,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",113,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",114,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",115,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",116,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",117,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",118,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",119,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",120,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",121,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",122,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",123,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",124,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",125,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",126,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",127,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",128,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",129,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",130,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",131,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",132,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",133,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",134,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",135,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",136,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",137,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",138,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",139,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",140,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",141,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",142,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",143,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",144,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",145,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",146,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",147,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",148,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",149,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",150,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",151,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",152,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",153,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",154,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",155,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",156,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",157,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",158,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",159,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",160,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",161,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",162,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",163,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",164,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",165,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",166,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",167,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",168,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",169,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",170,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",171,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",172,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",173,-99,"patient","number","all","FRBDX"
"OTHERS_sup_49",174,-99,"patient","number","all","FRBDX"
"ARDS_18_49",0,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",1,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",2,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",3,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",4,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",5,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",6,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",7,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",8,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",9,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",10,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",11,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",12,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",13,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",14,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",15,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",16,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",17,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",18,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",19,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",20,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",21,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",22,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",23,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",24,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",25,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",26,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",27,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",28,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",29,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",30,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",31,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",32,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",33,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",34,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",35,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",36,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",37,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",38,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",39,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",40,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_18_49",41,-99,"patient","number","Aug_Dec","FRBDX"
